"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 20 17:16:30 UTC 2020","Thu Aug 20 17:16:30 UTC 2020","0","","debian10-container","","","","QA 235","PCP QA Test No. 235

exercise pmnsmerge error handling, and null operation



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 18:38:03 UTC 2020","Thu Aug 20 18:38:59 UTC 2020","56000","","ubuntu2004-direct","","","","QA 942","PCP QA Test No. 942

lock correctness for:

	pmGetDesc and multiple contexts

	instance domain services for contented contexts



See qa/470 for the non-helgrind versions of these tests.

See qa/472 for the non-helgrind versions of these tests.



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 16:58:44 UTC 2020","Thu Aug 20 16:59:25 UTC 2020","41000","","debian11-container","","","","QA 041","PCP QA Test No. 041

Test $PCP_RC_DIR/pcp start 



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 17:13:33 UTC 2020","Thu Aug 20 17:13:43 UTC 2020","10000","","fedora31-container","","","","QA 198","PCP QA Test No. 198

pv:934332 __pmdaMainPDU leaks pmProfile objects



Copyright (c) 2005 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 18:14:47 UTC 2020","Thu Aug 20 18:16:38 UTC 2020","111000","","fedora31-container","","","","QA 731","PCP QA Test No. 731

Valgrind access checking for the Linux cgroups metrics



Copyright (c) 2014 Red Hat.



"
"passed","Thu Aug 20 17:08:59 UTC 2020","Thu Aug 20 17:09:07 UTC 2020","8000","","fedora32-container","","","","QA 172","PCP QA Test No. 172

Exercise $PMCD_PORT and $PMLOGGER_PORT mechanisms



Copyright (c) 2014 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 18:22:20 UTC 2020","Thu Aug 20 18:22:20 UTC 2020","0","","fedora_rawhide-container","","","","QA 729","PCP QA Test No. 729

Exercise fixes for a few python API segfaults



Copyright (c) 2014 Red Hat.



"
"passed","Thu Aug 20 17:17:25 UTC 2020","Thu Aug 20 17:17:25 UTC 2020","0","","fedora_rawhide-container","","","","QA 203","PCP QA Test No. 203

pmlogextract, then pmlogextract again (nested mark record processing)

See also qa/604 for the new pmlogextract <mark> handling logic.



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 17:07:30 UTC 2020","Thu Aug 20 17:07:30 UTC 2020","0","","ubuntu1604-container","","","","QA 161","PCP QA Test No. 161

pmlogger now reads config from standard input by default



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 19:19:39 UTC 2020","Thu Aug 20 19:19:40 UTC 2020","1000","","fedora32-container","","","","QA 1183","PCP QA Test No. 1183

Exercise pmrep archive creation with help texts.



Copyright (c) 2020 Red Hat.



"
"skipped","Thu Aug 20 18:22:51 UTC 2020","Thu Aug 20 18:22:51 UTC 2020","0","","ubuntu1804-direct","","","","QA 840","PCP QA Test No. 840

Test that pmcd advertises its presence using avahi



Copyright (c) 2013-2014 Red Hat.  All Rights Reserved.



"
"passed","Thu Aug 20 18:58:24 UTC 2020","Thu Aug 20 18:58:25 UTC 2020","1000","","fedora_rawhide-container","","","","QA 1063","PCP QA Test No. 1063

derived metrics - boolean negation



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 18:55:20 UTC 2020","Thu Aug 20 18:55:20 UTC 2020","0","","debian11-container","","","","QA 1129","PCP QA Test No. 1129

Marko's iopct killer example ...



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 18:00:32 UTC 2020","Thu Aug 20 18:00:35 UTC 2020","3000","","debian10-container","","","","QA 629","PCP QA Test No. 629

pmlogmv with compressed archive files



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Aug 20 17:37:51 UTC 2020","Thu Aug 20 17:37:51 UTC 2020","0","","debian11-container","","","","QA 377","PCP QA Test No. 377

Prototype bit-field swizzling for endian support



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 19:26:17 UTC 2020","Thu Aug 20 19:26:18 UTC 2020","1000","","fedora31-container","","","","QA 1219","PCP QA Test No. 1219

Exercise the pcp(1) script with explicit command paths.



Copyright (c) 2018 Red Hat.



"
"passed","Thu Aug 20 17:57:04 UTC 2020","Thu Aug 20 17:57:05 UTC 2020","1000","","fedora_rawhide-container","","","","QA 521","PCP QA Test No. 521

pmie unit scale factors and predefined macro tests



Copyright (c) 2012 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 18:29:11 UTC 2020","Thu Aug 20 18:29:11 UTC 2020","0","","centos6-container","","","","QA 1129","PCP QA Test No. 1129

Marko's iopct killer example ...



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 18:38:46 UTC 2020","Thu Aug 20 18:38:49 UTC 2020","3000","","fedora32-container","","","","QA 993","PCP QA Test No. 993

pmlogger and pmdumplog with metrics that have more than one name

in the PMNS.



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Aug 20 18:47:23 UTC 2020","Thu Aug 20 18:47:24 UTC 2020","1000","","ubuntu1604-container","","","","QA 1126","PCP QA Test No. 1126

Exercise the BCC PMDA ext4dist module - install, remove and values.



Copyright (c) 2018 Andreas Gerstmayr.



"
"passed","Thu Aug 20 17:10:08 UTC 2020","Thu Aug 20 17:10:08 UTC 2020","0","","debian10-container","","","","QA 161","PCP QA Test No. 161

pmlogger now reads config from standard input by default



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 18:48:53 UTC 2020","Thu Aug 20 18:48:53 UTC 2020","0","","fedora32-container","","","","QA 1063","PCP QA Test No. 1063

derived metrics - boolean negation



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 18:07:50 UTC 2020","Thu Aug 20 18:07:56 UTC 2020","6000","","fedora_rawhide-container","","","","QA 606","PCP QA Test No. 606

test python pmcc MetricGroupManager.checkMissingMetrics()



Copyright (c) 2017 Red Hat.  All Rights Reserved.



seq=`basename $0`

echo ""QA output created by $seq""

"
"passed","Thu Aug 20 16:59:02 UTC 2020","Thu Aug 20 16:59:03 UTC 2020","1000","","fedora_rawhide-container","","","","QA 079","PCP QA Test No. 079

exercise -z, -Z and -S for pmclient



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 19:30:22 UTC 2020","Thu Aug 20 19:30:23 UTC 2020","1000","","fedora32-container","","","","QA 1324","PCP QA Test No. 1324

Test libpcp multi-archive support using pmclient_fg



Copyright (c) 2017 Red Hat.  All Rights Reserved.



"
"skipped","Thu Aug 20 19:39:04 UTC 2020","Thu Aug 20 19:39:04 UTC 2020","0","","fedora31-container","","","","QA 1602","PCP QA Test No. 1602

Exercise Redis protocol proxying using redis-cli(1).



Copyright (c) 2019 Red Hat.



"
"skipped","Thu Aug 20 18:22:22 UTC 2020","Thu Aug 20 18:22:22 UTC 2020","0","","debian10-container","","","","QA 840","PCP QA Test No. 840

Test that pmcd advertises its presence using avahi



Copyright (c) 2013-2014 Red Hat.  All Rights Reserved.



"
"passed","Thu Aug 20 18:17:54 UTC 2020","Thu Aug 20 18:17:54 UTC 2020","0","","ubuntu2004-direct","","","","QA 699","PCP QA Test No. 699

pmlogrewrite clobbers existing output file?



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 19:37:51 UTC 2020","Thu Aug 20 19:37:51 UTC 2020","0","","fedora_rawhide-container","","","","QA 1263","PCP QA Test No. 1263

per-context derived metrics and torture_pmns



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 18:52:15 UTC 2020","Thu Aug 20 18:52:27 UTC 2020","12000","","ubuntu1804-direct","","","","QA 1208","PCP QA Test No. 1208

pmlogctl - mixed class and hostname tests - restart actions



see qa/1230 for the pmiectl variant of this test



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 20:01:18 UTC 2020","Thu Aug 20 20:01:44 UTC 2020","26000","","fedora_rawhide-container","","","","QA 1723","PCP QA Test No. 1723

Exercise the bpftrace PMDA - check autostart script directory permissions



"
"passed","Thu Aug 20 18:28:29 UTC 2020","Thu Aug 20 18:28:30 UTC 2020","1000","","debian11-container","","","","QA 853","PCP QA Test No. 853

pmcpp -s testing



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Aug 20 18:15:57 UTC 2020","Thu Aug 20 18:15:57 UTC 2020","0","","ubuntu1604-container","","","","QA 776","PCP QA Test No. 776

Test using the pmfind app to find pmcd servers using the active probing

discovery mechanism



Copyright (c) 2014-2015 Red Hat.  All Rights Reserved.



"
"passed","Thu Aug 20 18:40:28 UTC 2020","Thu Aug 20 18:40:29 UTC 2020","1000","","fedora_rawhide-container","","","","QA 939","PCP QA Test No. 939

derived metrics - mkconst()



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 17:40:59 UTC 2020","Thu Aug 20 17:41:10 UTC 2020","11000","","ubuntu1804-direct","","","","QA 428","PCP QA Test No. 428

interp mode problems with PM_SEM_INSTANT metric, see #564535



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 19:31:37 UTC 2020","Thu Aug 20 19:31:37 UTC 2020","0","","fedora32-container","","","","QA 1354","PCP QA Test No. 1354

Exercise $PCP_IGNORE_MARK_RECORD



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 17:01:09 UTC 2020","Thu Aug 20 17:01:36 UTC 2020","27000","","fedora31-container","","","","QA 104","PCP QA Test No. 104

exercise the logging state compatibility matrix for pmlc ...

initial: some instances for a metric

request: all instances for the same metric



Copyright (c) 2014 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 19:04:59 UTC 2020","Thu Aug 20 19:05:01 UTC 2020","2000","","debian11-container","","","","QA 1255","PCP QA Test No. 1255

Test various programs using pmLogOpen() with logfile == ""-"" to use stderr



Copyright (c) 2018 Red Hat.  All Rights Reserved.



seq=`basename $0`

echo ""QA output created by $seq""

"
"passed","Thu Aug 20 18:48:01 UTC 2020","Thu Aug 20 18:48:03 UTC 2020","2000","","centos7-container","","","","QA 1304","PCP QA Test No. 1304

Exercise pmstat handling of local context fallback.



Copyright (c) 2018 Red Hat.



"
"skipped","Thu Aug 20 18:01:18 UTC 2020","Thu Aug 20 18:01:19 UTC 2020","1000","","ubuntu1804-direct","","","","QA 635","PCP QA Test No. 635

Check Linux network.interface metrics



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 17:53:39 UTC 2020","Thu Aug 20 17:53:39 UTC 2020","0","","debian10-container","","","","QA 568","PCP QA Test No. 568

Exercise generic PMAPI labelset lookup.



Copyright (c) 2017 Red Hat.



"
"passed","Thu Aug 20 16:56:28 UTC 2020","Thu Aug 20 16:56:35 UTC 2020","7000","","centos7-container","","","","QA 109","PCP QA Test No. 109

check out pmclient and pmclient_fg (live mode)



Copyright (c) 2016 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 18:47:27 UTC 2020","Thu Aug 20 18:47:28 UTC 2020","1000","","ubuntu1804-direct","","","","QA 1144","PCP QA Test No. 1144

Exercise Linux kernel proc.psinfo.oom_score metric



Copyright (c) 2018 Red Hat.  All Rights Reserved.



"
"passed","Thu Aug 20 17:40:45 UTC 2020","Thu Aug 20 17:40:54 UTC 2020","9000","","ubuntu1804-direct","","","","QA 426","PCP QA Test No. 426

tests trace PMDA reset capability



Copyright (c) 2015 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 16:58:31 UTC 2020","Thu Aug 20 16:58:34 UTC 2020","3000","","debian10-container","","","","QA 073","PCP QA Test No. 073

check out pmclient_fg python script (live mode)

Python toolchain variant of test 109.



Copyright (c) 2016 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 18:48:24 UTC 2020","Thu Aug 20 18:48:27 UTC 2020","3000","","ubuntu2004-direct","","","","QA 1072","PCP QA Test No. 1072

Exercise pmrep archive creation.



Copyright (c) 2016 Red Hat.



"
"skipped","Thu Aug 20 17:52:11 UTC 2020","Thu Aug 20 17:52:12 UTC 2020","1000","","fedora31-container","","","","QA 543","PCP QA Test No. 543

exercises the -m option to pmlogger_daily



Note: this test will fail in the few days after a daylight savings

change as the sample NOTICES file is not quite right



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 18:18:32 UTC 2020","Thu Aug 20 18:18:33 UTC 2020","1000","","centos7-container","","","","QA 933","PCP QA Test No. 933

Exercise fix for RH BZ #1372550



Copyright (c) 2016 Red Hat.



"
"passed","Thu Aug 20 18:21:42 UTC 2020","Thu Aug 20 18:21:58 UTC 2020","16000","","ubuntu2004-direct","","","","QA 730","PCP QA Test No. 730

Exercising the Linux cgroups metrics



Copyright (c) 2014 Red Hat.



"
"passed","Thu Aug 20 17:12:21 UTC 2020","Thu Aug 20 17:12:22 UTC 2020","1000","","fedora32-container","","","","QA 203","PCP QA Test No. 203

pmlogextract, then pmlogextract again (nested mark record processing)

See also qa/604 for the new pmlogextract <mark> handling logic.



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 17:45:45 UTC 2020","Thu Aug 20 17:45:45 UTC 2020","0","","ubuntu1604-container","","","","QA 505","PCP QA Test No. 505

pmlogrewrite - multi-volume archive tests



Copyright (c) 2011 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 18:25:06 UTC 2020","Thu Aug 20 18:25:06 UTC 2020","0","","centos7-container","","","","QA 987","PCP QA Test No. 987

Test XFS PMDA works in DSO mode for many PDU types.



Copyright (c) 2014 Red Hat.



"
"passed","Thu Aug 20 17:38:17 UTC 2020","Thu Aug 20 17:38:23 UTC 2020","6000","","fedora_rawhide-container","","","","QA 376","PCP QA Test No. 376

libpcp_trace



Copyright (c) 2015 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Thu Aug 20 18:42:07 UTC 2020","Thu Aug 20 18:42:22 UTC 2020","15000","","debian10-container","","","","QA 1028","PCP QA Test No. 1028

Exercise pmdumptext handling of config files with no final EOL



seq=`basename $0`

echo ""QA output created by $seq""

"
"passed","Thu Aug 20 16:57:10 UTC 2020","Thu Aug 20 16:57:10 UTC 2020","0","","debian10-container","","","","QA 060","PCP QA Test No. 060

changes in the semantics of the default context



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 18:55:21 UTC 2020","Thu Aug 20 18:55:21 UTC 2020","0","","ubuntu1604-container","","","","QA 1219","PCP QA Test No. 1219

Exercise the pcp(1) script with explicit command paths.



Copyright (c) 2018 Red Hat.



"
"passed","Thu Aug 20 18:42:33 UTC 2020","Thu Aug 20 18:42:33 UTC 2020","0","","debian10-container","","","","QA 1033","PCP QA Test No. 1033

Exercise the named PMDA.



Copyright (c) 2016 Red Hat.



"
"passed","Thu Aug 20 18:34:50 UTC 2020","Thu Aug 20 18:34:51 UTC 2020","1000","","debian10-container","","","","QA 968","PCP QA Test No. 968

Exercise several corner cases in the Python PMAPI wrappers.



Copyright (c) 2015,2017 Red Hat.



"
"passed","Thu Aug 20 17:09:03 UTC 2020","Thu Aug 20 17:09:04 UTC 2020","1000","","fedora_rawhide-container","","","","QA 150","PCP QA Test No. 150

Check for supression of instantaneous metrics that have not been

seen in an interval ... for pmlogreduce



Copyright (c) 2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 18:17:27 UTC 2020","Thu Aug 20 18:17:27 UTC 2020","0","","fedora_rawhide-container","","","","QA 688","PCP QA Test No. 688

derived metrics & instance filtering - parser checks



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 17:59:53 UTC 2020","Thu Aug 20 17:59:58 UTC 2020","5000","","fedora32-container","","","","QA 629","PCP QA Test No. 629

pmlogmv with compressed archive files



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 17:53:46 UTC 2020","Thu Aug 20 17:54:20 UTC 2020","34000","","debian11-container","","","","QA 526","PCP QA Test No. 526

Exercise metric name validation in Log Import API



Copyright (c) 2013, Red Hat.



"
"passed","Thu Aug 20 16:58:26 UTC 2020","Thu Aug 20 16:58:26 UTC 2020","0","","centos6-container","","","","QA 166","PCP QA Test No. 166

pmlogreduce in the presence of mark records



Copyright (c) 2005 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Thu Aug 20 18:41:21 UTC 2020","Thu Aug 20 18:41:21 UTC 2020","0","","centos6-container","","","","QA 1715","PCP QA Test No. 1715

Exercises pmdastatsd

- hdr histogram aggregation on duration metrics

Since agent works with UDP datagrams, we have to take into account the fact that not all payloads will get processed and will get lost.

Following test assumes that at least 10% of datagrams gets processed and measued values are within 35% +/- of expected values



Copyright (c) 2020 Red Hat.



"
"passed","Thu Aug 20 17:06:08 UTC 2020","Thu Aug 20 17:06:08 UTC 2020","0","","ubuntu2004-direct","","","","QA 090","PCP QA Test No. 090

more interpolate trickery



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 17:59:42 UTC 2020","Thu Aug 20 17:59:51 UTC 2020","9000","","ubuntu1604-container","","","","QA 639","PCP QA Test No. 639

pmnsadd concurrency issues - pv #826904



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 17:18:31 UTC 2020","Thu Aug 20 17:18:39 UTC 2020","8000","","fedora31-container","","","","QA 252","PCP QA Test No. 252

pmlogger with its new formats for -s and -T stopping conditions



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 17:56:31 UTC 2020","Thu Aug 20 17:56:32 UTC 2020","1000","","centos6-container","","","","QA 722","PCP QA Test No. 722

Exercise various python mechanisms for setting sources

(hosts, archives) via the pmOptions class interfaces.



Copyright (c) 2015-2016 Red Hat.  All Rights Reserved.



"
"skipped","Thu Aug 20 18:18:02 UTC 2020","Thu Aug 20 18:18:02 UTC 2020","0","","ubuntu2004-direct","","","","QA 703","PCP QA Test No. 703

weblog PMDA install/remove test



Copyright (c) 2015 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 18:55:38 UTC 2020","Thu Aug 20 18:55:45 UTC 2020","7000","","debian11-container","","","","QA 1137","PCP QA Test No. 1137

Check new cpu-util.conf derived metrics 



Copyright (c) 2017-2018 Red Hat.  All Rights Reserved.



"
"passed","Thu Aug 20 17:12:24 UTC 2020","Thu Aug 20 17:12:24 UTC 2020","0","","fedora32-container","","","","QA 209","PCP QA Test No. 209

pmval dumps core?



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 19:26:59 UTC 2020","Thu Aug 20 19:27:01 UTC 2020","2000","","fedora32-container","","","","QA 1253","PCP QA Test No. 1253

global derived metrics with pmDupContext() in the mix

- valgrind version of qa/1252



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Aug 20 17:54:06 UTC 2020","Thu Aug 20 17:54:06 UTC 2020","0","","fedora_rawhide-container","","","","QA 478","PCP QA Test No. 478

Increase coverage and check malloc failure for err.c in libpcp



Copyright (c) 2011 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 17:22:58 UTC 2020","Thu Aug 20 17:22:58 UTC 2020","0","","fedora_rawhide-container","","","","QA 268","PCP QA Test No. 268

simple endian test for bit fields in exposed PCP structs



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 19:37:55 UTC 2020","Thu Aug 20 19:37:56 UTC 2020","1000","","fedora32-container","","","","QA 1613","PCP QA Test No. 1613

Exercise Linux zram (compressed memory device) metrics.



Copyright (c) 2020 Red Hat.  All Rights Reserved.



"
"passed","Thu Aug 20 17:12:23 UTC 2020","Thu Aug 20 17:12:23 UTC 2020","0","","fedora32-container","","","","QA 207","PCP QA Test No. 207

Simple PMNS exerciser after dynamic PMNS changes



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Aug 20 17:40:15 UTC 2020","Thu Aug 20 17:40:19 UTC 2020","4000","","ubuntu2004-direct","","","","QA 365","PCP QA Test No. 365

Errors in pmcd.conf [acccess] that should not prevent pmcd starting



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 17:36:57 UTC 2020","Thu Aug 20 17:36:58 UTC 2020","1000","","centos6-container","","","","QA 521","PCP QA Test No. 521

pmie unit scale factors and predefined macro tests



Copyright (c) 2012 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 17:11:39 UTC 2020","Thu Aug 20 17:11:40 UTC 2020","1000","","debian10-container","","","","QA 173","PCP QA Test No. 173

variant on 171 for bogus ""No values"" for pmchart from a log



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 18:16:57 UTC 2020","Thu Aug 20 18:16:58 UTC 2020","1000","","ubuntu1804-direct","","","","QA 740","PCP QA Test No. 740

Exercise transfer of pid, uid, gid from client to PMDA

when using Unix domain sockets.



Copyright (c) 2013 Red Hat.



"
"passed","Thu Aug 20 17:02:28 UTC 2020","Thu Aug 20 17:02:28 UTC 2020","0","","centos6-container","","","","QA 213","PCP QA Test No. 213

exercise dbpmda with dynamic metrics



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 18:32:42 UTC 2020","Thu Aug 20 18:33:21 UTC 2020","39000","","ubuntu2004-direct","","","","QA 857","PCP QA Test No. 857

Check Linux interrupts and softirqs metrics with valgrind.



Copyright (c) 2016 Red Hat.



"
"passed","Thu Aug 20 17:02:41 UTC 2020","Thu Aug 20 17:02:48 UTC 2020","7000","","fedora31-container","","","","QA 108","PCP QA Test No. 108

pmNameInDom and bad inst number .. core dump for pmda?



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Thu Aug 20 19:42:50 UTC 2020","Thu Aug 20 19:42:51 UTC 2020","1000","","fedora31-container","","","","QA 1711","PCP QA Test No. 1711

Exercises pmdastatsd - counter metric type



Copyright (c) 2020 Red Hat.



"
"skipped","Thu Aug 20 19:07:28 UTC 2020","Thu Aug 20 19:07:29 UTC 2020","1000","","fedora31-container","","","","QA 1151","PCP QA Test No. 1151

Exercise the BCC PMDA USDT JVM threads module - install, remove and values.



Copyright (c) 2018-2019 Red Hat.



"
"passed","Thu Aug 20 17:22:30 UTC 2020","Thu Aug 20 17:22:40 UTC 2020","10000","","fedora_rawhide-container","","","","QA 260","PCP QA Test No. 260



Exercise delta() for derived metrics



Copyright (c) 2009 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 18:20:15 UTC 2020","Thu Aug 20 18:20:15 UTC 2020","0","","fedora31-container","","","","QA 771","PCP QA Test No. 771

Run the PCP::PMDA test.pl/cvalue.c test case



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Aug 20 19:08:56 UTC 2020","Thu Aug 20 19:08:57 UTC 2020","1000","","debian10-container","","","","QA 1368","PCP QA Test No. 1368

Exercise fetch protocol support for context label changes.



Copyright (c) 2017 Red Hat.



"
"passed","Thu Aug 20 16:54:41 UTC 2020","Thu Aug 20 16:54:50 UTC 2020","9000","","fedora32-container","","","","QA 096","PCP QA Test No. 096

proc.psinfo.ttyname



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Thu Aug 20 18:23:22 UTC 2020","Thu Aug 20 18:23:22 UTC 2020","0","","fedora31-container","","","","QA 819","PCP QA Test No. 819

Testing pmdaelasticsearch versioned metrics



Copyright (c) 2016 Red Hat.  All Rights Reserved.



"
"skipped","Thu Aug 20 17:35:45 UTC 2020","Thu Aug 20 17:35:45 UTC 2020","0","","fedora31-container","","","","QA 377","PCP QA Test No. 377

Prototype bit-field swizzling for endian support



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 18:36:21 UTC 2020","Thu Aug 20 18:36:22 UTC 2020","1000","","ubuntu2004-direct","","","","QA 900","PCP QA Test No. 900

Test pcp(1) invokes other utilities with environment set.



Copyright (c) 2014 Red Hat.



"
"skipped","Thu Aug 20 18:11:22 UTC 2020","Thu Aug 20 18:11:22 UTC 2020","0","","centos6-container","","","","QA 946","PCP QA Test No. 946

Test using the pmfind app to find pmcd servers using the avahi discovery mechanism



Copyright (c) 2014 Red Hat.  All Rights Reserved.



"
"passed","Thu Aug 20 18:01:26 UTC 2020","Thu Aug 20 18:01:34 UTC 2020","8000","","ubuntu1804-direct","","","","QA 639","PCP QA Test No. 639

pmnsadd concurrency issues - pv #826904



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Thu Aug 20 19:39:02 UTC 2020","Thu Aug 20 19:39:02 UTC 2020","0","","fedora31-container","","","","QA 1573","PCP QA Test No. 1573

Exercise libpcp_web memory leak without a redis-server.



Copyright (c) 2020 Red Hat.



"
"passed","Thu Aug 20 18:18:22 UTC 2020","Thu Aug 20 18:18:22 UTC 2020","0","","ubuntu2004-direct","","","","QA 711","PCP QA Test No. 711



Exercise sar2pcp for RH BZ 891688

Copyright (c) 2012 Red Hat.



"
"passed","Thu Aug 20 17:14:25 UTC 2020","Thu Aug 20 17:14:26 UTC 2020","1000","","fedora32-container","","","","QA 240","PCP QA Test No. 240

pmnsmerge with nested cpp directives in the first arg



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Aug 20 18:31:32 UTC 2020","Thu Aug 20 18:31:32 UTC 2020","0","","fedora31-container","","","","QA 916","PCP QA Test No. 916

Exercise pmlogextract failure to merge archives with duplicate

metric names in one of the source archives but not the other,

resulting in the following error:

""pmlogextract: Error: metric PMID 60.18.0: name changed from hinv.cpu.clock to hinv.cpu.clock, hinv.cpu.clock!""



Inspect metric name details via ""od -c ./archives/dupname-X.meta""



Copyright (c) 2016 Red Hat.  All Rights Reserved.



"
"passed","Thu Aug 20 18:20:15 UTC 2020","Thu Aug 20 18:20:46 UTC 2020","31000","","fedora_rawhide-container","","","","QA 714","PCP QA Test No. 714



Exercise encrypted communications between pmcd/clients

Copyright (c) 2013 Red Hat.



"
"passed","Thu Aug 20 18:33:08 UTC 2020","Thu Aug 20 18:33:09 UTC 2020","1000","","fedora_rawhide-container","","","","QA 838","PCP QA Test No. 838

Check that -d option (duplicate are OK in the PMNS) is deprecated



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
